geotype,geoid,geoname,gwvoteimp,priority
cbsa,12300,"Augusta-Waterville, ME Micro Area, Maine",60.00,56.75
cbsa,12380,"Austin, MN Micro Area, Minnesota",47.30,47.83
cbsa,12420,"Austin-Round Rock-Georgetown, TX Metro Area, Texas",62.13,60.03
cbsa,12420,"Austin-Round Rock-Georgetown, TX Metro Area, Texas",62.13,60.03
cbsa,12420,"Austin-Round Rock-Georgetown, TX Metro Area, Texas",62.13,60.03
cbsa,12420,"Austin-Round Rock-Georgetown, TX Metro Area, Texas",62.13,60.03
cbsa,12420,"Austin-Round Rock-Georgetown, TX Metro Area, Texas",62.13,60.03
cbsa,12460,"Bainbridge, GA Micro Area, Georgia",48.11,47.77
cbsa,12540,"Bakersfield, CA Metro Area, California",58.08,53.24
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12580,"Baltimore-Columbia-Towson, MD Metro Area, Maryland",56.14,60.86
cbsa,12620,"Bangor, ME Metro Area, Maine",60.58,53.27
cbsa,12660,"Baraboo, WI Micro Area, Wisconsin",50.97,50.77
cbsa,12680,"Bardstown, KY Micro Area, Kentucky",47.75,41.67
cbsa,12700,"Barnstable Town, MA Metro Area, Massachusetts",61.51,57.39
cbsa,12740,"Barre, VT Micro Area, Vermont",60.95,59.30
cbsa,12780,"Bartlesville, OK Micro Area, Oklahoma",49.70,45.49
cbsa,12860,"Batavia, NY Micro Area, New York",52.24,47.27
cbsa,12900,"Batesville, AR Micro Area, Arkansas",54.07,39.34
cbsa,12900,"Batesville, AR Micro Area, Arkansas",54.07,39.34
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12940,"Baton Rouge, LA Metro Area, Louisiana",56.79,50.71
cbsa,12980,"Battle Creek, MI Metro Area, Michigan",49.58,48.39
cbsa,13020,"Bay City, MI Metro Area, Michigan",50.18,48.34
cbsa,13060,"Bay City, TX Micro Area, Texas",49.68,45.32
cbsa,13100,"Beatrice, NE Micro Area, Nebraska",42.20,39.75
cbsa,13140,"Beaumont-Port Arthur, TX Metro Area, Texas",51.29,46.40
cbsa,13140,"Beaumont-Port Arthur, TX Metro Area, Texas",51.29,46.40
cbsa,13140,"Beaumont-Port Arthur, TX Metro Area, Texas",51.29,46.40
cbsa,13180,"Beaver Dam, WI Micro Area, Wisconsin",49.78,44.68
cbsa,13220,"Beckley, WV Metro Area, West Virginia",42.66,41.38
cbsa,13220,"Beckley, WV Metro Area, West Virginia",42.66,41.38
cbsa,13260,"Bedford, IN Micro Area, Indiana",41.97,38.23
cbsa,13300,"Beeville, TX Micro Area, Texas",52.25,51.02
cbsa,13340,"Bellefontaine, OH Micro Area, Ohio",44.43,39.69
cbsa,13380,"Bellingham, WA Metro Area, Washington",61.58,63.70
cbsa,13420,"Bemidji, MN Micro Area, Minnesota",48.56,48.59
cbsa,13460,"Bend, OR Metro Area, Oregon",59.25,60.30
cbsa,13500,"Bennettsville, SC Micro Area, South Carolina",50.65,50.30
cbsa,13540,"Bennington, VT Micro Area, Vermont",58.98,54.13
cbsa,13620,"Berlin, NH Micro Area, New Hampshire",58.13,53.16
cbsa,13660,"Big Rapids, MI Micro Area, Michigan",46.49,44.11
cbsa,13700,"Big Spring, TX Micro Area, Texas",48.56,45.15
cbsa,13720,"Big Stone Gap, VA Micro Area, Virginia",49.97,45.31
cbsa,13720,"Big Stone Gap, VA Micro Area, Virginia",49.97,45.31
cbsa,13740,"Billings, MT Metro Area, Montana",46.81,41.76
cbsa,13740,"Billings, MT Metro Area, Montana",46.81,41.76
cbsa,13740,"Billings, MT Metro Area, Montana",46.81,41.76
cbsa,13780,"Binghamton, NY Metro Area, New York",56.36,51.82
cbsa,13780,"Binghamton, NY Metro Area, New York",56.36,51.82
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13820,"Birmingham-Hoover, AL Metro Area, Alabama",48.75,44.03
cbsa,13900,"Bismarck, ND Metro Area, North Dakota",45.30,34.89
cbsa,13900,"Bismarck, ND Metro Area, North Dakota",45.30,34.89
cbsa,13900,"Bismarck, ND Metro Area, North Dakota",45.30,34.89
cbsa,13940,"Blackfoot, ID Micro Area, Idaho",42.21,38.64
cbsa,13980,"Blacksburg-Christiansburg, VA Metro Area, Virginia",47.45,43.29
cbsa,13980,"Blacksburg-Christiansburg, VA Metro Area, Virginia",47.45,43.29
cbsa,13980,"Blacksburg-Christiansburg, VA Metro Area, Virginia",47.45,43.29
cbsa,13980,"Blacksburg-Christiansburg, VA Metro Area, Virginia",47.45,43.29
cbsa,14010,"Bloomington, IL Metro Area, Illinois",52.29,52.69
cbsa,14020,"Bloomington, IN Metro Area, Indiana",52.15,50.16
cbsa,14020,"Bloomington, IN Metro Area, Indiana",52.15,50.16
cbsa,14100,"Bloomsburg-Berwick, PA Metro Area, Pennsylvania",62.22,44.71
cbsa,14100,"Bloomsburg-Berwick, PA Metro Area, Pennsylvania",62.22,44.71
cbsa,14140,"Bluefield, WV-VA Micro Area, West Virginia",40.58,36.25
cbsa,14140,"Bluefield, WV-VA Micro Area, Virginia",40.58,36.25
cbsa,14140,"Bluefield, WV-VA Micro Area, Virginia",40.58,36.25
cbsa,14160,"Bluffton, IN Micro Area, Indiana",41.12,36.51
cbsa,14180,"Blytheville, AR Micro Area, Arkansas",55.92,53.43
cbsa,14220,"Bogalusa, LA Micro Area, Louisiana",53.81,51.02
cbsa,14260,"Boise City, ID Metro Area, Idaho",48.66,43.69
cbsa,14260,"Boise City, ID Metro Area, Idaho",48.66,43.69
cbsa,14260,"Boise City, ID Metro Area, Idaho",48.66,43.69
cbsa,14260,"Boise City, ID Metro Area, Idaho",48.66,43.69
cbsa,14260,"Boise City, ID Metro Area, Idaho",48.66,43.69
cbsa,14300,"Bonham, TX Micro Area, Texas",48.26,41.95
cbsa,14380,"Boone, NC Micro Area, North Carolina",55.50,53.42
cbsa,14420,"Borger, TX Micro Area, Texas",49.71,41.66
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, Massachusetts",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, Massachusetts",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, Massachusetts",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, Massachusetts",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, Massachusetts",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, New Hampshire",66.57,63.91
cbsa,14460,"Boston-Cambridge-Newton, MA-NH Metro Area, New Hampshire",66.57,63.91
cbsa,14500,"Boulder, CO Metro Area, Colorado",60.78,61.18
cbsa,14540,"Bowling Green, KY Metro Area, Kentucky",49.29,41.20
cbsa,14540,"Bowling Green, KY Metro Area, Kentucky",49.29,41.20
cbsa,14540,"Bowling Green, KY Metro Area, Kentucky",49.29,41.20
cbsa,14540,"Bowling Green, KY Metro Area, Kentucky",49.29,41.20
cbsa,14580,"Bozeman, MT Micro Area, Montana",52.59,51.65
cbsa,14620,"Bradford, PA Micro Area, Pennsylvania",48.64,41.43
cbsa,14660,"Brainerd, MN Micro Area, Minnesota",44.62,46.52
cbsa,14660,"Brainerd, MN Micro Area, Minnesota",44.62,46.52
cbsa,14700,"Branson, MO Micro Area, Missouri",47.87,46.06
cbsa,14720,"Breckenridge, CO Micro Area, Colorado",56.15,55.04
cbsa,14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area, Washington",59.85,57.84
cbsa,14780,"Brenham, TX Micro Area, Texas",49.17,45.79
cbsa,14820,"Brevard, NC Micro Area, North Carolina",48.70,48.01
cbsa,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area, Connecticut",0.00,0.00
cbsa,15020,"Brookhaven, MS Micro Area, Mississippi",47.44,44.25
cbsa,15060,"Brookings, OR Micro Area, Oregon",51.87,49.55
cbsa,15100,"Brookings, SD Micro Area, South Dakota",43.82,43.10
cbsa,15140,"Brownsville, TN Micro Area, Tennessee",54.78,54.49
cbsa,15180,"Brownsville-Harlingen, TX Metro Area, Texas",58.24,63.72
cbsa,15220,"Brownwood, TX Micro Area, Texas",45.36,39.99
cbsa,15260,"Brunswick, GA Metro Area, Georgia",47.71,45.16
cbsa,15260,"Brunswick, GA Metro Area, Georgia",47.71,45.16
cbsa,15260,"Brunswick, GA Metro Area, Georgia",47.71,45.16
cbsa,15340,"Bucyrus-Galion, OH Micro Area, Ohio",44.07,40.36
cbsa,15380,"Buffalo-Cheektowaga, NY Metro Area, New York",58.93,54.83
cbsa,15380,"Buffalo-Cheektowaga, NY Metro Area, New York",58.93,54.83
cbsa,15420,"Burley, ID Micro Area, Idaho",41.99,39.77
cbsa,15420,"Burley, ID Micro Area, Idaho",41.99,39.77
cbsa,15460,"Burlington, IA-IL Micro Area, Illinois",47.55,45.21
cbsa,15460,"Burlington, IA-IL Micro Area, Iowa",47.55,45.21
cbsa,15500,"Burlington, NC Metro Area, North Carolina",52.50,54.75
cbsa,15540,"Burlington-South Burlington, VT Metro Area, Vermont",64.05,58.37
cbsa,15540,"Burlington-South Burlington, VT Metro Area, Vermont",64.05,58.37
cbsa,15540,"Burlington-South Burlington, VT Metro Area, Vermont",64.05,58.37
cbsa,15580,"Butte-Silver Bow, MT Micro Area, Montana",50.01,49.00
cbsa,15620,"Cadillac, MI Micro Area, Michigan",46.03,43.15
cbsa,15620,"Cadillac, MI Micro Area, Michigan",46.03,43.15
cbsa,15660,"Calhoun, GA Micro Area, Georgia",42.58,38.60
cbsa,15680,"California-Lexington Park, MD Metro Area, Maryland",49.37,47.16
cbsa,15700,"Cambridge, MD Micro Area, Maryland",51.23,52.74
cbsa,15740,"Cambridge, OH Micro Area, Ohio",40.26,39.95
cbsa,15780,"Camden, AR Micro Area, Arkansas",49.57,46.93
cbsa,15780,"Camden, AR Micro Area, Arkansas",49.57,46.93
cbsa,15820,"Campbellsville, KY Micro Area, Kentucky",44.40,37.98
cbsa,15820,"Campbellsville, KY Micro Area, Kentucky",44.40,37.98
cbsa,15860,"Cañon City, CO Micro Area, Colorado",46.93,44.15
cbsa,15940,"Canton-Massillon, OH Metro Area, Ohio",48.71,46.15
cbsa,15940,"Canton-Massillon, OH Metro Area, Ohio",48.71,46.15
cbsa,15980,"Cape Coral-Fort Myers, FL Metro Area, Florida",52.98,51.19
cbsa,16020,"Cape Girardeau, MO-IL Metro Area, Illinois",44.14,44.46
cbsa,16020,"Cape Girardeau, MO-IL Metro Area, Missouri",44.14,44.46
cbsa,16020,"Cape Girardeau, MO-IL Metro Area, Missouri",44.14,44.46
cbsa,16060,"Carbondale-Marion, IL Metro Area, Illinois",48.57,45.18
cbsa,16060,"Carbondale-Marion, IL Metro Area, Illinois",48.57,45.18
cbsa,16060,"Carbondale-Marion, IL Metro Area, Illinois",48.57,45.18
cbsa,16100,"Carlsbad-Artesia, NM Micro Area, New Mexico",45.10,43.61
cbsa,16140,"Carroll, IA Micro Area, Iowa",40.09,39.10
cbsa,16180,"Carson City, NV Metro Area, Nevada",51.39,50.52
cbsa,16220,"Casper, WY Metro Area, Wyoming",42.94,39.28
cbsa,16260,"Cedar City, UT Micro Area, Utah",46.06,38.12
cbsa,16300,"Cedar Rapids, IA Metro Area, Iowa",48.34,47.02
cbsa,16300,"Cedar Rapids, IA Metro Area, Iowa",48.34,47.02
cbsa,16300,"Cedar Rapids, IA Metro Area, Iowa",48.34,47.02
cbsa,16340,"Cedartown, GA Micro Area, Georgia",50.70,41.59
cbsa,16380,"Celina, OH Micro Area, Ohio",40.19,34.49
cbsa,16420,"Central City, KY Micro Area, Kentucky",53.45,33.73
cbsa,16460,"Centralia, IL Micro Area, Illinois",41.45,39.96
cbsa,16500,"Centralia, WA Micro Area, Washington",55.46,46.41
cbsa,16540,"Chambersburg-Waynesboro, PA Metro Area, Pennsylvania",50.05,47.15
cbsa,16580,"Champaign-Urbana, IL Metro Area, Illinois",56.53,54.87
cbsa,16580,"Champaign-Urbana, IL Metro Area, Illinois",56.53,54.87
cbsa,16620,"Charleston, WV Metro Area, West Virginia",44.70,39.86
cbsa,16620,"Charleston, WV Metro Area, West Virginia",44.70,39.86
cbsa,16620,"Charleston, WV Metro Area, West Virginia",44.70,39.86
cbsa,16620,"Charleston, WV Metro Area, West Virginia",44.70,39.86
cbsa,16620,"Charleston, WV Metro Area, West Virginia",44.70,39.86
cbsa,16660,"Charleston-Mattoon, IL Micro Area, Illinois",44.60,41.12
cbsa,16660,"Charleston-Mattoon, IL Micro Area, Illinois",44.60,41.12
cbsa,16700,"Charleston-North Charleston, SC Metro Area, South Carolina",55.11,51.93
cbsa,16700,"Charleston-North Charleston, SC Metro Area, South Carolina",55.11,51.93
cbsa,16700,"Charleston-North Charleston, SC Metro Area, South Carolina",55.11,51.93
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, South Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, South Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, South Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",54.35,53.52
cbsa,16820,"Charlottesville, VA Metro Area, Virginia",56.95,56.01
cbsa,16820,"Charlottesville, VA Metro Area, Virginia",56.95,56.01
cbsa,16820,"Charlottesville, VA Metro Area, Virginia",56.95,56.01
cbsa,16820,"Charlottesville, VA Metro Area, Virginia",56.95,56.01
cbsa,16820,"Charlottesville, VA Metro Area, Virginia",56.95,56.01
cbsa,16860,"Chattanooga, TN-GA Metro Area, Tennessee",48.02,42.60
cbsa,16860,"Chattanooga, TN-GA Metro Area, Georgia",48.02,42.60
cbsa,16860,"Chattanooga, TN-GA Metro Area, Tennessee",48.02,42.60
cbsa,16860,"Chattanooga, TN-GA Metro Area, Georgia",48.02,42.60
cbsa,16860,"Chattanooga, TN-GA Metro Area, Georgia",48.02,42.60
cbsa,16860,"Chattanooga, TN-GA Metro Area, Tennessee",48.02,42.60
cbsa,16940,"Cheyenne, WY Metro Area, Wyoming",45.30,40.49
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Indiana",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Indiana",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Indiana",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Wisconsin",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Illinois",57.51,56.18
cbsa,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area, Indiana",57.51,56.18
cbsa,17020,"Chico, CA Metro Area, California",57.54,54.92
cbsa,17060,"Chillicothe, OH Micro Area, Ohio",45.20,42.13
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Ohio",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Ohio",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Indiana",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Indiana",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Ohio",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Ohio",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Indiana",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Indiana",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Ohio",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17140,"Cincinnati, OH-KY-IN Metro Area, Kentucky",50.89,43.23
cbsa,17220,"Clarksburg, WV Micro Area, West Virginia",46.56,39.28
cbsa,17220,"Clarksburg, WV Micro Area, West Virginia",46.56,39.28
cbsa,17220,"Clarksburg, WV Micro Area, West Virginia",46.56,39.28
cbsa,17260,"Clarksdale, MS Micro Area, Mississippi",55.24,58.95
cbsa,17300,"Clarksville, TN-KY Metro Area, Kentucky",50.79,41.36
cbsa,17300,"Clarksville, TN-KY Metro Area, Tennessee",50.79,41.36
cbsa,17300,"Clarksville, TN-KY Metro Area, Tennessee",50.79,41.36
cbsa,17300,"Clarksville, TN-KY Metro Area, Kentucky",50.79,41.36
cbsa,17340,"Clearlake, CA Micro Area, California",54.24,56.62
cbsa,17380,"Cleveland, MS Micro Area, Mississippi",55.23,58.08
cbsa,17420,"Cleveland, TN Metro Area, Tennessee",45.69,40.17
cbsa,17420,"Cleveland, TN Metro Area, Tennessee",45.69,40.17
cbsa,17460,"Cleveland-Elyria, OH Metro Area, Ohio",54.61,53.22
cbsa,17460,"Cleveland-Elyria, OH Metro Area, Ohio",54.61,53.22
cbsa,17460,"Cleveland-Elyria, OH Metro Area, Ohio",54.61,53.22
cbsa,17460,"Cleveland-Elyria, OH Metro Area, Ohio",54.61,53.22
cbsa,17460,"Cleveland-Elyria, OH Metro Area, Ohio",54.61,53.22
